,MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,TDU,DU,MP,O-to-M,U_He (mol/kg),D_He (cm2/s),Uptake_bool,Diffusion_bool,A,AB,ABC,ABCD,B
335,MAFJIO_clean,10.24604,1.97066895929621,5.19927,0.774705,0.92887,0.71960023335,3156.94,44.1860465116279,27.906976744186,23.2558139534884,0.0,0.0,0.0,0.0,4.65116279069767,79.0,0.692982456140351,10.5263157894737,10.0,0.0394378728,0.0012573956458549,1,0,"[10.24604, 5.19927, 1.97066895929621]","[10.24604, 5.19927, 1.97066895929621, 0.774705, 0.92887, 0.71960023335, 3156.94]","[10.24604, 5.19927, 1.97066895929621, 0.774705, 0.92887, 0.71960023335, 3156.94, 44.1860465116279, 27.906976744186, 23.2558139534884, 0.0, 0.0, 0.0, 0.0, 4.65116279069767]","[10.24604, 5.19927, 1.97066895929621, 0.774705, 0.92887, 0.71960023335, 3156.94, 44.1860465116279, 27.906976744186, 23.2558139534884, 0.0, 0.0, 0.0, 0.0, 4.65116279069767, 79.0, 0.692982456140351, 10.0, 10.5263157894737]","[0.774705, 0.92887, 0.71960023335, 3156.94]"
336,MANDUD_clean,8.1447,1.37299227252498,5.93208,0.901348,0.739781,0.666800124788,2577.36,55.8139534883721,27.906976744186,13.953488372093,0.0,0.0,0.0,0.0,2.32558139534884,289.0,0.752604166666667,4.16666666666667,12.0,0.0302564208,0.0011621532939012,0,0,"[8.1447, 5.93208, 1.37299227252498]","[8.1447, 5.93208, 1.37299227252498, 0.901348, 0.739781, 0.666800124788, 2577.36]","[8.1447, 5.93208, 1.37299227252498, 0.901348, 0.739781, 0.666800124788, 2577.36, 55.8139534883721, 27.906976744186, 13.953488372093, 0.0, 0.0, 0.0, 0.0, 2.32558139534884]","[8.1447, 5.93208, 1.37299227252498, 0.901348, 0.739781, 0.666800124788, 2577.36, 55.8139534883721, 27.906976744186, 13.953488372093, 0.0, 0.0, 0.0, 0.0, 2.32558139534884, 289.0, 0.752604166666667, 12.0, 4.16666666666667]","[0.901348, 0.739781, 0.666800124788, 2577.36]"
337,MANLIX_charged,8.67852,1.58255392633305,5.48387,0.763975,0.825158,0.63040008305,2396.52,51.8181818181818,38.1818181818182,2.72727272727273,5.45454545454545,0.909090909090909,0.0,0.0,0.909090909090909,289.0,0.633771929824561,1.75438596491228,6.0,0.0310556146,0.0004415570169748,0,0,"[8.67852, 5.48387, 1.58255392633305]","[8.67852, 5.48387, 1.58255392633305, 0.763975, 0.825158, 0.63040008305, 2396.52]","[8.67852, 5.48387, 1.58255392633305, 0.763975, 0.825158, 0.63040008305, 2396.52, 51.8181818181818, 38.1818181818182, 2.72727272727273, 5.45454545454545, 0.909090909090909, 0.0, 0.0, 0.909090909090909]","[8.67852, 5.48387, 1.58255392633305, 0.763975, 0.825158, 0.63040008305, 2396.52, 51.8181818181818, 38.1818181818182, 2.72727272727273, 5.45454545454545, 0.909090909090909, 0.0, 0.0, 0.909090909090909, 289.0, 0.633771929824561, 6.0, 1.75438596491228]","[0.763975, 0.825158, 0.63040008305, 2396.52]"
338,MANLOD_manual,8.55642,1.59614154148067,5.36069,0.706783,0.944278,0.667399637674,2650.85,49.5652173913044,44.3478260869565,0.0,5.21739130434783,0.0,0.0,0.0,0.869565217391304,253.0,0.554824561403509,1.75438596491228,0.0,0.0337285116,0.0005103282807433,0,0,"[8.55642, 5.36069, 1.59614154148067]","[8.55642, 5.36069, 1.59614154148067, 0.706783, 0.944278, 0.667399637674, 2650.85]","[8.55642, 5.36069, 1.59614154148067, 0.706783, 0.944278, 0.667399637674, 2650.85, 49.5652173913044, 44.3478260869565, 0.0, 5.21739130434783, 0.0, 0.0, 0.0, 0.869565217391304]","[8.55642, 5.36069, 1.59614154148067, 0.706783, 0.944278, 0.667399637674, 2650.85, 49.5652173913044, 44.3478260869565, 0.0, 5.21739130434783, 0.0, 0.0, 0.0, 0.869565217391304, 253.0, 0.554824561403509, 0.0, 1.75438596491228]","[0.706783, 0.944278, 0.667399637674, 2650.85]"
339,MASMIC_clean,9.31006,1.23548021519246,7.53558,0.580679,1.30985,0.76060238815,4521.86,47.8260869565217,34.7826086956522,0.0,13.0434782608696,0.0,0.0,0.0,4.34782608695652,15.0,0.681818181818182,9.09090909090909,0.0,0.0551095765,0.0014587258525145,1,1,"[9.31006, 7.53558, 1.23548021519246]","[9.31006, 7.53558, 1.23548021519246, 0.580679, 1.30985, 0.76060238815, 4521.86]","[9.31006, 7.53558, 1.23548021519246, 0.580679, 1.30985, 0.76060238815, 4521.86, 47.8260869565217, 34.7826086956522, 0.0, 13.0434782608696, 0.0, 0.0, 0.0, 4.34782608695652]","[9.31006, 7.53558, 1.23548021519246, 0.580679, 1.30985, 0.76060238815, 4521.86, 47.8260869565217, 34.7826086956522, 0.0, 13.0434782608696, 0.0, 0.0, 0.0, 4.34782608695652, 15.0, 0.681818181818182, 0.0, 9.09090909090909]","[0.580679, 1.30985, 0.76060238815, 4521.86]"
340,MAWFIC_clean,9.46149,1.40670801875712,6.72598,1.3222,0.551655,0.729398241,1899.19,18.1818181818182,12.1212121212121,42.4242424242424,3.03030303030303,0.0,0.0,0.0,24.2424242424242,65.0,0.677083333333333,133.333333333333,3.5,0.0211461779,0.002426234954497,0,1,"[9.46149, 6.72598, 1.40670801875712]","[9.46149, 6.72598, 1.40670801875712, 1.3222, 0.551655, 0.729398241, 1899.19]","[9.46149, 6.72598, 1.40670801875712, 1.3222, 0.551655, 0.729398241, 1899.19, 18.1818181818182, 12.1212121212121, 42.4242424242424, 3.03030303030303, 0.0, 0.0, 0.0, 24.2424242424242]","[9.46149, 6.72598, 1.40670801875712, 1.3222, 0.551655, 0.729398241, 1899.19, 18.1818181818182, 12.1212121212121, 42.4242424242424, 3.03030303030303, 0.0, 0.0, 0.0, 24.2424242424242, 65.0, 0.677083333333333, 3.5, 133.333333333333]","[1.3222, 0.551655, 0.729398241, 1899.19]"
341,MECWIB_clean,7.68734,1.5105707767492,5.08903,1.09108,0.51967,0.5670015436,1516.65,34.4827586206897,48.2758620689655,0.0,13.7931034482759,0.0,0.0,0.0,3.44827586206897,73.0,0.304166666666667,10.0,0.0,0.0199172541,0.0012270967158004,0,0,"[7.68734, 5.08903, 1.5105707767492]","[7.68734, 5.08903, 1.5105707767492, 1.09108, 0.51967, 0.5670015436, 1516.65]","[7.68734, 5.08903, 1.5105707767492, 1.09108, 0.51967, 0.5670015436, 1516.65, 34.4827586206897, 48.2758620689655, 0.0, 13.7931034482759, 0.0, 0.0, 0.0, 3.44827586206897]","[7.68734, 5.08903, 1.5105707767492, 1.09108, 0.51967, 0.5670015436, 1516.65, 34.4827586206897, 48.2758620689655, 0.0, 13.7931034482759, 0.0, 0.0, 0.0, 3.44827586206897, 73.0, 0.304166666666667, 0.0, 10.0]","[1.09108, 0.51967, 0.5670015436, 1516.65]"
342,MEFJOY_clean,13.35543,2.95472807642444,4.52002,0.978068,0.713857,0.698200688276,2257.67,45.3781512605042,15.1260504201681,31.9327731092437,0.0,0.0,0.0,0.0,7.56302521008403,181.0,0.837962962962963,16.6666666666667,8.44444444444444,0.0289443995,0.0009638590814592,0,0,"[13.35543, 4.52002, 2.95472807642444]","[13.35543, 4.52002, 2.95472807642444, 0.978068, 0.713857, 0.698200688276, 2257.67]","[13.35543, 4.52002, 2.95472807642444, 0.978068, 0.713857, 0.698200688276, 2257.67, 45.3781512605042, 15.1260504201681, 31.9327731092437, 0.0, 0.0, 0.0, 0.0, 7.56302521008403]","[13.35543, 4.52002, 2.95472807642444, 0.978068, 0.713857, 0.698200688276, 2257.67, 45.3781512605042, 15.1260504201681, 31.9327731092437, 0.0, 0.0, 0.0, 0.0, 7.56302521008403, 181.0, 0.837962962962963, 8.44444444444444, 16.6666666666667]","[0.978068, 0.713857, 0.698200688276, 2257.67]"
343,MEJMOE_clean,13.36085,1.85422113788643,7.20564,0.61631,1.30713,0.8055972903,3621.79,45.2830188679245,22.6415094339623,24.5283018867925,0.0,0.0,0.0,0.0,7.54716981132075,145.0,0.755208333333333,16.6666666666667,6.5,0.0530279514,0.0018874853581214,1,1,"[13.36085, 7.20564, 1.85422113788643]","[13.36085, 7.20564, 1.85422113788643, 0.61631, 1.30713, 0.8055972903, 3621.79]","[13.36085, 7.20564, 1.85422113788643, 0.61631, 1.30713, 0.8055972903, 3621.79, 45.2830188679245, 22.6415094339623, 24.5283018867925, 0.0, 0.0, 0.0, 0.0, 7.54716981132075]","[13.36085, 7.20564, 1.85422113788643, 0.61631, 1.30713, 0.8055972903, 3621.79, 45.2830188679245, 22.6415094339623, 24.5283018867925, 0.0, 0.0, 0.0, 0.0, 7.54716981132075, 145.0, 0.755208333333333, 6.5, 16.6666666666667]","[0.61631, 1.30713, 0.8055972903, 3621.79]"
344,MIBMER_clean,8.80758,1.13149067644735,7.78405,0.713822,0.990723,0.707199873306,3079.94,51.219512195122,29.2682926829268,15.8536585365854,0.0,0.0,0.0,0.0,3.65853658536585,241.0,0.717261904761905,7.14285714285714,8.66666666666667,0.0411876732,0.0023686858433274,1,1,"[8.80758, 7.78405, 1.13149067644735]","[8.80758, 7.78405, 1.13149067644735, 0.713822, 0.990723, 0.707199873306, 3079.94]","[8.80758, 7.78405, 1.13149067644735, 0.713822, 0.990723, 0.707199873306, 3079.94, 51.219512195122, 29.2682926829268, 15.8536585365854, 0.0, 0.0, 0.0, 0.0, 3.65853658536585]","[8.80758, 7.78405, 1.13149067644735, 0.713822, 0.990723, 0.707199873306, 3079.94, 51.219512195122, 29.2682926829268, 15.8536585365854, 0.0, 0.0, 0.0, 0.0, 3.65853658536585, 241.0, 0.717261904761905, 8.66666666666667, 7.14285714285714]","[0.713822, 0.990723, 0.707199873306, 3079.94]"
345,MIDCAF_clean,11.10741,1.12900835518692,9.8382,0.853326,0.785397,0.670199680422,1891.61,51.6129032258064,25.8064516129032,12.9032258064516,6.45161290322581,0.0,0.0,0.0,3.2258064516129,145.0,0.755208333333333,6.25,8.0,0.029017135,0.0018360883083692,0,1,"[11.10741, 9.8382, 1.12900835518692]","[11.10741, 9.8382, 1.12900835518692, 0.853326, 0.785397, 0.670199680422, 1891.61]","[11.10741, 9.8382, 1.12900835518692, 0.853326, 0.785397, 0.670199680422, 1891.61, 51.6129032258064, 25.8064516129032, 12.9032258064516, 6.45161290322581, 0.0, 0.0, 0.0, 3.2258064516129]","[11.10741, 9.8382, 1.12900835518692, 0.853326, 0.785397, 0.670199680422, 1891.61, 51.6129032258064, 25.8064516129032, 12.9032258064516, 6.45161290322581, 0.0, 0.0, 0.0, 3.2258064516129, 145.0, 0.755208333333333, 8.0, 6.25]","[0.853326, 0.785397, 0.670199680422, 1891.61]"
346,MIXBEC_clean,12.4058,1.92451665247224,6.44619,0.643237,1.17841,0.75799691317,3610.7,48.1481481481481,22.2222222222222,14.8148148148148,11.1111111111111,0.0,0.0,0.0,3.7037037037037,321.0,0.771634615384615,7.69230769230769,8.0,0.0493051482,0.0012553425042661,1,0,"[12.4058, 6.44619, 1.92451665247224]","[12.4058, 6.44619, 1.92451665247224, 0.643237, 1.17841, 0.75799691317, 3610.7]","[12.4058, 6.44619, 1.92451665247224, 0.643237, 1.17841, 0.75799691317, 3610.7, 48.1481481481481, 22.2222222222222, 14.8148148148148, 11.1111111111111, 0.0, 0.0, 0.0, 3.7037037037037]","[12.4058, 6.44619, 1.92451665247224, 0.643237, 1.17841, 0.75799691317, 3610.7, 48.1481481481481, 22.2222222222222, 14.8148148148148, 11.1111111111111, 0.0, 0.0, 0.0, 3.7037037037037, 321.0, 0.771634615384615, 8.0, 7.69230769230769]","[0.643237, 1.17841, 0.75799691317, 3610.7]"
347,MUBZOA_auto,18.72717,2.63022050561798,7.12,0.441638,1.84133,0.81320129854,4506.52,57.1428571428571,27.7777777777778,12.6984126984127,0.0,0.0,0.0,0.0,2.38095238095238,110.0,0.763888888888889,4.16666666666667,10.6666666666667,0.0703703624,0.0029357141374353,1,1,"[18.72717, 7.12, 2.63022050561798]","[18.72717, 7.12, 2.63022050561798, 0.441638, 1.84133, 0.81320129854, 4506.52]","[18.72717, 7.12, 2.63022050561798, 0.441638, 1.84133, 0.81320129854, 4506.52, 57.1428571428571, 27.7777777777778, 12.6984126984127, 0.0, 0.0, 0.0, 0.0, 2.38095238095238]","[18.72717, 7.12, 2.63022050561798, 0.441638, 1.84133, 0.81320129854, 4506.52, 57.1428571428571, 27.7777777777778, 12.6984126984127, 0.0, 0.0, 0.0, 0.0, 2.38095238095238, 110.0, 0.763888888888889, 10.6666666666667, 4.16666666666667]","[0.441638, 1.84133, 0.81320129854, 4506.52]"
348,MUBZUG_auto,18.63539,2.35593687460256,7.90997,0.469492,1.71078,0.80319752376,4163.83,59.0909090909091,26.5151515151515,12.1212121212121,0.0,0.0,0.0,0.0,2.27272727272727,122.0,0.782051282051282,3.84615384615385,10.6666666666667,0.0672370245,0.0019820534469417,1,1,"[18.63539, 7.90997, 2.35593687460256]","[18.63539, 7.90997, 2.35593687460256, 0.469492, 1.71078, 0.80319752376, 4163.83]","[18.63539, 7.90997, 2.35593687460256, 0.469492, 1.71078, 0.80319752376, 4163.83, 59.0909090909091, 26.5151515151515, 12.1212121212121, 0.0, 0.0, 0.0, 0.0, 2.27272727272727]","[18.63539, 7.90997, 2.35593687460256, 0.469492, 1.71078, 0.80319752376, 4163.83, 59.0909090909091, 26.5151515151515, 12.1212121212121, 0.0, 0.0, 0.0, 0.0, 2.27272727272727, 122.0, 0.782051282051282, 10.6666666666667, 3.84615384615385]","[0.469492, 1.71078, 0.80319752376, 4163.83]"
349,MUDLON_clean,10.7008,1.28739327164734,8.31199,0.628411,1.11583,0.70119984613,3147.04,53.3333333333333,32.0,10.6666666666667,2.66666666666667,0.0,0.0,0.0,1.33333333333333,113.0,0.70625,2.5,16.0,0.0439846397,0.0020732179963512,1,1,"[10.7008, 8.31199, 1.28739327164734]","[10.7008, 8.31199, 1.28739327164734, 0.628411, 1.11583, 0.70119984613, 3147.04]","[10.7008, 8.31199, 1.28739327164734, 0.628411, 1.11583, 0.70119984613, 3147.04, 53.3333333333333, 32.0, 10.6666666666667, 2.66666666666667, 0.0, 0.0, 0.0, 1.33333333333333]","[10.7008, 8.31199, 1.28739327164734, 0.628411, 1.11583, 0.70119984613, 3147.04, 53.3333333333333, 32.0, 10.6666666666667, 2.66666666666667, 0.0, 0.0, 0.0, 1.33333333333333, 113.0, 0.70625, 16.0, 2.5]","[0.628411, 1.11583, 0.70119984613, 3147.04]"
350,MUDTAH_clean,18.89368,2.84806733937707,6.63386,0.562193,1.40806,0.79160147558,3858.42,57.1428571428571,19.047619047619,19.047619047619,0.0,0.0,0.0,0.0,4.76190476190476,241.0,0.836805555555556,8.33333333333333,8.0,0.0603073364,0.0026417735133257,1,1,"[18.89368, 6.63386, 2.84806733937707]","[18.89368, 6.63386, 2.84806733937707, 0.562193, 1.40806, 0.79160147558, 3858.42]","[18.89368, 6.63386, 2.84806733937707, 0.562193, 1.40806, 0.79160147558, 3858.42, 57.1428571428571, 19.047619047619, 19.047619047619, 0.0, 0.0, 0.0, 0.0, 4.76190476190476]","[18.89368, 6.63386, 2.84806733937707, 0.562193, 1.40806, 0.79160147558, 3858.42, 57.1428571428571, 19.047619047619, 19.047619047619, 0.0, 0.0, 0.0, 0.0, 4.76190476190476, 241.0, 0.836805555555556, 8.0, 8.33333333333333]","[0.562193, 1.40806, 0.79160147558, 3858.42]"
351,MUNDEG_clean,13.44844,1.06301526651185,12.65122,0.869875,0.880357,0.765800545375,2500.7,43.75,28.125,12.5,4.16666666666667,4.16666666666667,0.0,0.0,7.29166666666667,115.0,0.68452380952381,16.6666666666667,3.42857142857143,0.0353016495,0.0018705755240415,1,1,"[13.44844, 12.65122, 1.06301526651185]","[13.44844, 12.65122, 1.06301526651185, 0.869875, 0.880357, 0.765800545375, 2500.7]","[13.44844, 12.65122, 1.06301526651185, 0.869875, 0.880357, 0.765800545375, 2500.7, 43.75, 28.125, 12.5, 4.16666666666667, 4.16666666666667, 0.0, 0.0, 7.29166666666667]","[13.44844, 12.65122, 1.06301526651185, 0.869875, 0.880357, 0.765800545375, 2500.7, 43.75, 28.125, 12.5, 4.16666666666667, 4.16666666666667, 0.0, 0.0, 7.29166666666667, 115.0, 0.68452380952381, 3.42857142857143, 16.6666666666667]","[0.869875, 0.880357, 0.765800545375, 2500.7]"
352,MUNDOQ_clean,14.169,1.0613602400027,13.34985,0.845802,0.916526,0.775199523852,2579.91,45.3488372093023,24.4186046511628,13.953488372093,3.48837209302326,4.65116279069767,0.0,0.0,8.13953488372093,115.0,0.737179487179487,17.9487179487179,3.42857142857143,0.0373844688,0.0029751275946266,1,1,"[14.169, 13.34985, 1.0613602400027]","[14.169, 13.34985, 1.0613602400027, 0.845802, 0.916526, 0.775199523852, 2579.91]","[14.169, 13.34985, 1.0613602400027, 0.845802, 0.916526, 0.775199523852, 2579.91, 45.3488372093023, 24.4186046511628, 13.953488372093, 3.48837209302326, 4.65116279069767, 0.0, 0.0, 8.13953488372093]","[14.169, 13.34985, 1.0613602400027, 0.845802, 0.916526, 0.775199523852, 2579.91, 45.3488372093023, 24.4186046511628, 13.953488372093, 3.48837209302326, 4.65116279069767, 0.0, 0.0, 8.13953488372093, 115.0, 0.737179487179487, 3.42857142857143, 17.9487179487179]","[0.845802, 0.916526, 0.775199523852, 2579.91]"
353,MUSCIN_clean,9.38658,1.22421782583689,7.66741,0.993168,0.663131,0.658600489008,1822.16,50.6024096385542,21.6867469879518,21.6867469879518,0.0,0.0,0.0,3.6144578313253,2.40963855421687,133.0,0.791666666666667,4.76190476190476,18.0,0.0262555941,0.0007947103784454,0,0,"[9.38658, 7.66741, 1.22421782583689]","[9.38658, 7.66741, 1.22421782583689, 0.993168, 0.663131, 0.658600489008, 1822.16]","[9.38658, 7.66741, 1.22421782583689, 0.993168, 0.663131, 0.658600489008, 1822.16, 50.6024096385542, 21.6867469879518, 21.6867469879518, 0.0, 0.0, 0.0, 3.6144578313253, 2.40963855421687]","[9.38658, 7.66741, 1.22421782583689, 0.993168, 0.663131, 0.658600489008, 1822.16, 50.6024096385542, 21.6867469879518, 21.6867469879518, 0.0, 0.0, 0.0, 3.6144578313253, 2.40963855421687, 133.0, 0.791666666666667, 18.0, 4.76190476190476]","[0.993168, 0.663131, 0.658600489008, 1822.16]"
354,NAHNES_clean,12.52913,1.09400160837262,11.45257,0.578749,1.32493,0.76680191257,3616.99,51.685393258427,29.2134831460674,13.4831460674157,2.24719101123596,0.0,0.0,0.0,3.37078651685393,265.0,0.720108695652174,6.52173913043478,8.0,0.0558071421,0.002043956286053,1,1,"[12.52913, 11.45257, 1.09400160837262]","[12.52913, 11.45257, 1.09400160837262, 0.578749, 1.32493, 0.76680191257, 3616.99]","[12.52913, 11.45257, 1.09400160837262, 0.578749, 1.32493, 0.76680191257, 3616.99, 51.685393258427, 29.2134831460674, 13.4831460674157, 2.24719101123596, 0.0, 0.0, 0.0, 3.37078651685393]","[12.52913, 11.45257, 1.09400160837262, 0.578749, 1.32493, 0.76680191257, 3616.99, 51.685393258427, 29.2134831460674, 13.4831460674157, 2.24719101123596, 0.0, 0.0, 0.0, 3.37078651685393, 265.0, 0.720108695652174, 8.0, 6.52173913043478]","[0.578749, 1.32493, 0.76680191257, 3616.99]"
355,NANTII_clean,10.0936,1.26137834852113,8.00204,0.620421,1.28526,0.79740229446,3710.81,53.5714285714286,17.8571428571429,21.4285714285714,3.57142857142857,0.0,0.0,0.0,3.57142857142857,101.0,0.841666666666667,6.66666666666667,12.0,0.051756155,0.0026412030765558,1,1,"[10.0936, 8.00204, 1.26137834852113]","[10.0936, 8.00204, 1.26137834852113, 0.620421, 1.28526, 0.79740229446, 3710.81]","[10.0936, 8.00204, 1.26137834852113, 0.620421, 1.28526, 0.79740229446, 3710.81, 53.5714285714286, 17.8571428571429, 21.4285714285714, 3.57142857142857, 0.0, 0.0, 0.0, 3.57142857142857]","[10.0936, 8.00204, 1.26137834852113, 0.620421, 1.28526, 0.79740229446, 3710.81, 53.5714285714286, 17.8571428571429, 21.4285714285714, 3.57142857142857, 0.0, 0.0, 0.0, 3.57142857142857, 101.0, 0.841666666666667, 12.0, 6.66666666666667]","[0.620421, 1.28526, 0.79740229446, 3710.81]"
356,NAQQIH_clean,8.86151,2.13406431445835,4.15241,0.875522,0.802264,0.702399781808,2553.18,43.75,18.75,25.0,6.25,0.0,0.0,0.0,6.25,89.0,0.794642857142857,14.2857142857143,8.0,0.0303277098,0.0010139775966197,0,0,"[8.86151, 4.15241, 2.13406431445835]","[8.86151, 4.15241, 2.13406431445835, 0.875522, 0.802264, 0.702399781808, 2553.18]","[8.86151, 4.15241, 2.13406431445835, 0.875522, 0.802264, 0.702399781808, 2553.18, 43.75, 18.75, 25.0, 6.25, 0.0, 0.0, 0.0, 6.25]","[8.86151, 4.15241, 2.13406431445835, 0.875522, 0.802264, 0.702399781808, 2553.18, 43.75, 18.75, 25.0, 6.25, 0.0, 0.0, 0.0, 6.25, 89.0, 0.794642857142857, 8.0, 14.2857142857143]","[0.875522, 0.802264, 0.702399781808, 2553.18]"
357,NAQQON_clean,9.07609,2.09495770194006,4.33235,1.01182,0.705063,0.71339684466,2255.9,43.75,18.75,25.0,6.25,0.0,0.0,0.0,6.25,89.0,0.794642857142857,14.2857142857143,8.0,0.0262985892,0.000953523286489,0,0,"[9.07609, 4.33235, 2.09495770194006]","[9.07609, 4.33235, 2.09495770194006, 1.01182, 0.705063, 0.71339684466, 2255.9]","[9.07609, 4.33235, 2.09495770194006, 1.01182, 0.705063, 0.71339684466, 2255.9, 43.75, 18.75, 25.0, 6.25, 0.0, 0.0, 0.0, 6.25]","[9.07609, 4.33235, 2.09495770194006, 1.01182, 0.705063, 0.71339684466, 2255.9, 43.75, 18.75, 25.0, 6.25, 0.0, 0.0, 0.0, 6.25, 89.0, 0.794642857142857, 8.0, 14.2857142857143]","[1.01182, 0.705063, 0.71339684466, 2255.9]"
358,NAQQUT_clean,9.01357,2.08355659319703,4.32605,1.00423,0.707207,0.71019848561,2246.85,43.75,18.75,25.0,6.25,0.0,0.0,0.0,6.25,89.0,0.794642857142857,14.2857142857143,8.0,0.0261569876,0.0007955531367956,0,0,"[9.01357, 4.32605, 2.08355659319703]","[9.01357, 4.32605, 2.08355659319703, 1.00423, 0.707207, 0.71019848561, 2246.85]","[9.01357, 4.32605, 2.08355659319703, 1.00423, 0.707207, 0.71019848561, 2246.85, 43.75, 18.75, 25.0, 6.25, 0.0, 0.0, 0.0, 6.25]","[9.01357, 4.32605, 2.08355659319703, 1.00423, 0.707207, 0.71019848561, 2246.85, 43.75, 18.75, 25.0, 6.25, 0.0, 0.0, 0.0, 6.25, 89.0, 0.794642857142857, 8.0, 14.2857142857143]","[1.00423, 0.707207, 0.71019848561, 2246.85]"
359,NAQRAA_clean,8.82176,2.10330859299562,4.19423,1.0822,0.657551,0.7116016922,2070.12,43.75,18.75,25.0,6.25,0.0,0.0,0.0,6.25,89.0,0.794642857142857,14.2857142857143,8.0,0.0240526806,0.000598708713976,0,0,"[8.82176, 4.19423, 2.10330859299562]","[8.82176, 4.19423, 2.10330859299562, 1.0822, 0.657551, 0.7116016922, 2070.12]","[8.82176, 4.19423, 2.10330859299562, 1.0822, 0.657551, 0.7116016922, 2070.12, 43.75, 18.75, 25.0, 6.25, 0.0, 0.0, 0.0, 6.25]","[8.82176, 4.19423, 2.10330859299562, 1.0822, 0.657551, 0.7116016922, 2070.12, 43.75, 18.75, 25.0, 6.25, 0.0, 0.0, 0.0, 6.25, 89.0, 0.794642857142857, 8.0, 14.2857142857143]","[1.0822, 0.657551, 0.7116016922, 2070.12]"
360,NAQREE_clean,8.85655,2.09668637120123,4.22407,1.08196,0.658619,0.71259941324,2077.65,43.75,18.75,25.0,6.25,0.0,0.0,0.0,6.25,89.0,0.794642857142857,14.2857142857143,8.0,0.0241606057,0.0008372996725774,0,0,"[8.85655, 4.22407, 2.09668637120123]","[8.85655, 4.22407, 2.09668637120123, 1.08196, 0.658619, 0.71259941324, 2077.65]","[8.85655, 4.22407, 2.09668637120123, 1.08196, 0.658619, 0.71259941324, 2077.65, 43.75, 18.75, 25.0, 6.25, 0.0, 0.0, 0.0, 6.25]","[8.85655, 4.22407, 2.09668637120123, 1.08196, 0.658619, 0.71259941324, 2077.65, 43.75, 18.75, 25.0, 6.25, 0.0, 0.0, 0.0, 6.25, 89.0, 0.794642857142857, 8.0, 14.2857142857143]","[1.08196, 0.658619, 0.71259941324, 2077.65]"
361,NAYZOE_clean,15.82314,2.42480534148184,6.52553,0.498918,1.62953,0.81300184854,4614.84,50.6024096385542,28.9156626506024,14.4578313253012,2.40963855421687,0.0,0.0,0.0,3.6144578313253,121.0,0.720238095238095,7.14285714285714,8.0,0.0683863955,0.0027715112339527,1,1,"[15.82314, 6.52553, 2.42480534148184]","[15.82314, 6.52553, 2.42480534148184, 0.498918, 1.62953, 0.81300184854, 4614.84]","[15.82314, 6.52553, 2.42480534148184, 0.498918, 1.62953, 0.81300184854, 4614.84, 50.6024096385542, 28.9156626506024, 14.4578313253012, 2.40963855421687, 0.0, 0.0, 0.0, 3.6144578313253]","[15.82314, 6.52553, 2.42480534148184, 0.498918, 1.62953, 0.81300184854, 4614.84, 50.6024096385542, 28.9156626506024, 14.4578313253012, 2.40963855421687, 0.0, 0.0, 0.0, 3.6144578313253, 121.0, 0.720238095238095, 8.0, 7.14285714285714]","[0.498918, 1.62953, 0.81300184854, 4614.84]"
362,NEHGEO_clean,5.2858,1.18565673422878,4.45812,1.33637,0.422636,0.56479807132,1328.28,49.438202247191,29.2134831460674,14.6067415730337,0.0,0.0,0.0,0.0,6.74157303370786,249.0,0.707386363636364,13.6363636363636,4.33333333333333,0.0161468128,0.0008597479738832,0,0,"[5.2858, 4.45812, 1.18565673422878]","[5.2858, 4.45812, 1.18565673422878, 1.33637, 0.422636, 0.56479807132, 1328.28]","[5.2858, 4.45812, 1.18565673422878, 1.33637, 0.422636, 0.56479807132, 1328.28, 49.438202247191, 29.2134831460674, 14.6067415730337, 0.0, 0.0, 0.0, 0.0, 6.74157303370786]","[5.2858, 4.45812, 1.18565673422878, 1.33637, 0.422636, 0.56479807132, 1328.28, 49.438202247191, 29.2134831460674, 14.6067415730337, 0.0, 0.0, 0.0, 0.0, 6.74157303370786, 249.0, 0.707386363636364, 4.33333333333333, 13.6363636363636]","[1.33637, 0.422636, 0.56479807132, 1328.28]"
363,NEHGIS_clean,5.25791,1.21672012181294,4.32138,1.34435,0.417897,0.56179983195,1309.79,49.438202247191,29.2134831460674,14.6067415730337,0.0,0.0,0.0,0.0,6.74157303370786,249.0,0.707386363636364,13.6363636363636,4.33333333333333,0.0157234274,0.0008267821268821,0,0,"[5.25791, 4.32138, 1.21672012181294]","[5.25791, 4.32138, 1.21672012181294, 1.34435, 0.417897, 0.56179983195, 1309.79]","[5.25791, 4.32138, 1.21672012181294, 1.34435, 0.417897, 0.56179983195, 1309.79, 49.438202247191, 29.2134831460674, 14.6067415730337, 0.0, 0.0, 0.0, 0.0, 6.74157303370786]","[5.25791, 4.32138, 1.21672012181294, 1.34435, 0.417897, 0.56179983195, 1309.79, 49.438202247191, 29.2134831460674, 14.6067415730337, 0.0, 0.0, 0.0, 0.0, 6.74157303370786, 249.0, 0.707386363636364, 4.33333333333333, 13.6363636363636]","[1.34435, 0.417897, 0.56179983195, 1309.79]"
