train_size,y_true,y_pred,mae,rmse,r2
1400,"[72, 18, 60, 84, 54, 36, 7, 54, 55, 7, 100, 16, 49, 16, 72, 70, 13, 59, 54, 93, 84, 48, 18, 96, 64, 54, 27, 48, 32, 24, 84, 80, 54, 87, 44, 7, 42, 83, 85, 13, 29, 30, 10, 18, 27, 25, 93, 54, 84, 54]","[77.294, 17.784418, 73.57169, 72.571884, 62.322945, 40.974213, 8.935525, 56.587105, 62.061756, 6.9730444, 88.930084, 14.987023, 48.35846, 19.545155, 79.896095, 64.2165, 14.8043785, 61.17625, 54.198997, 82.64134, 92.56565, 50.666424, 19.546925, 85.275185, 72.98175, 64.221275, 29.563751, 48.580795, 33.83114, 18.718658, 82.00597, 66.60896, 56.82702, 84.15243, 44.28351, 20.493584, 45.115707, 73.84409, 64.35253, 12.4591, 36.56482, 26.993763, 17.790232, 18.149214, 25.83138, 22.493252, 84.627785, 52.367744, 82.447296, 48.992855]",5.198322982788086,6.9320000536823025,0.9375901222229004
1400,"[83, 57, 12, 28, 15, 16, 23, 30, 80, 43, 40, 48, 57, 64, 54, 100, 16, 48, 93, 60, 20, 85, 60, 87, 16, 19, 36, 55, 96, 23, 13, 96, 48, 51, 8, 43, 15, 63, 25, 96, 55, 13, 32, 100, 98, 100, 23, 50, 80, 96]","[88.7209, 50.680077, 11.043192, 28.333426, 14.949543, 13.327987, 15.714307, 26.669695, 63.77463, 50.925434, 44.610683, 50.827248, 78.42988, 57.210987, 57.910408, 81.68584, 16.25439, 52.72059, 81.38981, 67.11274, 16.65466, 86.55177, 55.866577, 75.469505, 13.069419, 17.50942, 32.34707, 50.152615, 87.4635, 17.798847, 12.723579, 85.32134, 47.62396, 37.483578, 8.2538595, 45.492794, 12.210244, 71.34077, 26.981573, 83.411095, 51.79736, 12.455167, 27.910416, 86.3486, 90.35274, 88.83995, 24.03391, 69.267, 68.2254, 79.16242]",6.442476844787597,8.496347642923249,0.918681263923645
1400,"[96, 48, 83, 8, 24, 55, 96, 6, 83, 50, 32, 14, 32, 12, 96, 6, 18, 100, 48, 90, 43, 7, 7, 71, 72, 96, 80, 100, 8, 8, 39, 85, 8, 33, 72, 20, 13, 90, 27, 55, 55, 49, 6, 24, 64, 16, 8, 55, 18, 25]","[84.147736, 42.579094, 87.18042, 8.563102, 21.529343, 51.019585, 92.23659, 6.2176375, 85.278694, 62.370544, 31.263176, 13.569267, 32.692825, 12.296534, 77.150665, 6.6255507, 18.084833, 78.67683, 51.357407, 96.04622, 44.01427, 9.829884, 14.987711, 58.09893, 83.95992, 87.58764, 68.80167, 85.405426, 5.9931135, 9.651534, 28.751402, 70.872665, 9.943373, 37.6056, 67.88541, 19.462166, 13.143811, 83.05443, 31.887283, 65.54948, 44.217144, 58.294895, 7.242137, 22.201372, 57.529404, 17.905237, 7.718727, 54.23367, 17.355753, 30.166975]",5.411093673706055,7.550844712833791,0.9447451233863831
1400,"[13, 90, 93, 20, 56, 7, 93, 59, 75, 43, 70, 36, 30, 48, 40, 83, 64, 89, 25, 54, 32, 87, 24, 93, 16, 8, 51, 19, 96, 14, 40, 63, 39, 72, 19, 8, 19, 56, 96, 70, 40, 75, 25, 60, 49, 48, 14, 72, 54, 16]","[12.934495, 91.28753, 72.70179, 19.219694, 46.392605, 9.03928, 83.46043, 46.163902, 80.22751, 44.932644, 73.79596, 39.716, 36.626823, 54.018158, 40.94468, 86.06085, 60.844936, 86.51624, 28.983503, 72.78359, 26.374853, 79.421974, 32.77287, 72.86607, 22.014309, 9.118946, 51.722496, 17.940926, 88.84013, 19.835197, 44.046097, 73.038536, 33.320354, 77.91007, 22.961391, 8.430976, 21.001245, 54.89263, 82.70357, 76.121704, 43.369328, 70.724365, 22.420845, 70.762695, 50.7091, 49.129436, 15.8312235, 69.28745, 75.76494, 15.87221]",5.661152210235596,7.819543689793907,0.9190292358398438
1400,"[93, 16, 8, 35, 83, 12, 36, 6, 63, 48, 40, 64, 18, 93, 25, 96, 100, 27, 48, 96, 96, 40, 44, 16, 42, 15, 59, 55, 39, 72, 16, 36, 39, 81, 27, 12, 85, 33, 64, 39, 93, 85, 60, 39, 71, 48, 7, 19, 89, 6]","[89.18816, 18.64223, 10.882847, 34.38294, 85.43321, 8.268469, 49.366264, 6.489382, 79.716805, 54.10901, 39.343407, 55.39331, 19.25338, 81.161674, 21.641594, 89.53346, 82.27474, 30.614433, 49.05575, 83.27294, 84.03936, 39.493412, 47.29524, 15.31308, 37.99656, 11.613335, 50.49731, 54.154057, 48.28161, 87.82181, 18.174847, 48.16161, 42.18148, 90.4994, 53.570736, 11.33148, 69.2021, 38.582195, 56.893723, 44.02026, 90.09166, 62.407604, 62.201702, 36.192497, 45.886284, 45.827938, 19.198738, 18.796198, 89.75039, 6.109785]",6.744316101074219,9.517704894971079,0.8933191895484924
1400,"[54, 90, 7, 48, 16, 12, 10, 9, 9, 75, 30, 89, 10, 57, 50, 93, 33, 16, 16, 95, 43, 96, 27, 16, 64, 48, 51, 72, 85, 24, 7, 16, 48, 25, 80, 80, 39, 87, 100, 57, 10, 93, 55, 93, 19, 96, 87, 13, 48, 18]","[73.20262, 84.4495, 6.7642884, 49.24919, 18.441545, 15.498542, 13.183995, 11.238998, 11.74046, 64.65031, 31.987051, 86.91715, 10.502513, 63.565765, 59.06114, 83.551765, 25.909395, 16.141891, 14.49174, 75.729965, 40.62488, 88.95969, 28.975035, 19.836937, 77.32133, 58.280632, 38.55152, 76.29495, 81.8016, 19.97285, 8.141295, 14.355845, 45.496433, 22.464573, 71.95579, 70.29935, 41.015514, 83.5758, 93.59513, 71.56361, 9.022376, 76.98015, 55.286987, 85.747925, 17.61342, 93.63026, 80.17824, 12.927505, 51.127563, 15.078301]",5.28723650932312,7.183307778135217,0.9480205178260803
1400,"[19, 93, 12, 43, 71, 16, 7, 64, 33, 75, 96, 7, 63, 44, 6, 32, 96, 81, 7, 16, 18, 63, 16, 64, 57, 12, 71, 12, 20, 6, 16, 56, 84, 13, 7, 20, 39, 89, 29, 27, 8, 54, 72, 80, 13, 40, 96, 32, 44, 24]","[18.706402, 81.237595, 12.727955, 43.586178, 59.779076, 15.562574, 27.038975, 74.97421, 33.23668, 77.34149, 79.79518, 7.413336, 60.86693, 44.45448, 8.712285, 36.45581, 91.151344, 82.06667, 7.2039156, 13.805195, 19.404182, 76.04578, 17.491308, 56.185642, 71.23365, 12.500011, 52.529873, 11.538572, 17.845882, 6.4330163, 15.262341, 58.33986, 89.56698, 10.704538, 5.9172373, 17.89918, 27.938164, 78.36953, 36.992764, 16.430368, 12.812849, 70.472466, 80.68418, 68.68423, 12.880905, 47.094845, 84.969826, 27.708656, 39.920795, 21.771616]",5.556444578170776,7.836471798209168,0.9288798570632935
1400,"[32, 40, 55, 25, 27, 25, 64, 18, 49, 40, 63, 48, 10, 59, 6, 8, 40, 85, 18, 95, 60, 10, 100, 36, 29, 93, 44, 80, 40, 13, 19, 13, 48, 75, 7, 16, 19, 48, 63, 87, 63, 25, 6, 42, 84, 84, 98, 72, 72, 29]","[33.970108, 23.886045, 56.83137, 30.69253, 32.72417, 26.632046, 76.425606, 20.404146, 40.26924, 28.476562, 53.432545, 52.280277, 10.465899, 47.5676, 6.6206946, 8.250572, 41.559765, 79.078896, 17.769794, 81.72703, 63.35174, 9.883447, 79.737854, 31.6676, 28.575031, 78.30916, 55.01691, 73.01791, 43.822983, 11.01048, 16.664526, 14.318216, 57.84792, 81.99375, 7.6749616, 17.536295, 16.89168, 45.214127, 63.755375, 86.20479, 62.672344, 21.427917, 7.953741, 39.581448, 83.31909, 94.004616, 95.92392, 85.92511, 76.799065, 29.868319]",5.048343181610107,7.09722892256712,0.9352620840072632
1400,"[13, 49, 54, 48, 98, 64, 40, 48, 48, 96, 90, 25, 29, 20, 85, 25, 12, 32, 56, 93, 85, 56, 57, 25, 14, 57, 27, 15, 93, 10, 96, 56, 24, 95, 96, 89, 57, 51, 55, 56, 36, 72, 25, 84, 6, 72, 32, 51, 75, 8]","[13.625331, 50.303455, 46.641968, 43.005684, 82.61184, 67.58434, 40.262093, 53.473106, 49.389164, 83.96353, 100.684, 28.273794, 31.940907, 16.001682, 88.15786, 24.337053, 12.153407, 34.887733, 61.30632, 89.19354, 77.39538, 62.33578, 53.81617, 30.04098, 16.075483, 52.312374, 31.960363, 12.043816, 88.344154, 7.844789, 84.35271, 55.500954, 25.403755, 79.098434, 92.41647, 76.03575, 81.94874, 39.26073, 59.820644, 57.51207, 39.12878, 80.98893, 41.519753, 71.030014, 5.621887, 79.913, 39.47513, 60.850166, 73.2848, 9.625585]",5.8505387783050535,7.808229804451606,0.9231399893760681
1400,"[63, 50, 33, 59, 51, 7, 80, 29, 100, 40, 8, 80, 84, 16, 63, 13, 42, 48, 57, 63, 83, 85, 19, 9, 33, 56, 16, 43, 96, 80, 96, 35, 25, 19, 96, 51, 6, 57, 55, 80, 7, 75, 18, 14, 60, 49, 29, 6, 49, 100]","[65.58311, 58.080246, 31.403955, 48.06624, 49.3904, 7.25371, 65.193214, 26.005316, 94.82246, 36.206062, 10.011985, 83.79361, 92.344826, 28.568892, 69.75715, 13.092613, 43.737038, 50.672115, 66.02575, 65.32607, 88.84885, 77.46268, 22.491848, 11.243245, 33.27943, 58.56013, 27.612518, 46.2595, 76.03401, 76.63841, 89.6941, 30.874903, 33.368454, 22.374825, 79.96005, 43.21599, 9.068997, 52.710438, 63.238274, 71.47918, 6.2177405, 71.616486, 17.238441, 13.359715, 66.22509, 57.686306, 37.03484, 8.236033, 38.349247, 82.45233]",5.807681646347046,7.440033227153014,0.932935357093811
1800,"[96, 8, 42, 100, 49, 32, 8, 40, 19, 48, 96, 25, 8, 24, 98, 75, 51, 25, 56, 64, 84, 19, 32, 70, 75, 19, 60, 27, 13, 48, 93, 80, 7, 72, 44, 16, 13, 93, 90, 29, 60, 18, 20, 40, 6, 36, 100, 54, 93, 42]","[83.45229, 10.938445, 47.58855, 80.74204, 50.99681, 28.284483, 6.887646, 39.997482, 23.064657, 45.586815, 86.98565, 21.247585, 13.564751, 22.935303, 83.87394, 74.58635, 56.681263, 23.067442, 54.667183, 45.121056, 86.62917, 19.526638, 36.482304, 73.28386, 81.48789, 19.75619, 69.67215, 27.159721, 14.450016, 51.26929, 70.240524, 83.385635, 6.746877, 68.91384, 43.476818, 16.375746, 12.889839, 86.698265, 78.77916, 31.927124, 64.95871, 19.353662, 14.801571, 39.7805, 6.017431, 40.602646, 85.2575, 80.41746, 87.993614, 39.415676]",5.283213396072387,8.066364480961981,0.927824854850769
1800,"[87, 7, 24, 19, 57, 54, 25, 57, 93, 55, 49, 6, 60, 80, 40, 95, 13, 51, 85, 9, 48, 83, 48, 90, 40, 7, 56, 16, 75, 42, 7, 100, 43, 29, 60, 30, 54, 90, 16, 90, 54, 16, 59, 72, 96, 80, 16, 8, 96, 85]","[83.10365, 6.594844, 25.43424, 22.713161, 69.902466, 47.924118, 23.67901, 57.00931, 74.940704, 55.74979, 48.86592, 6.969296, 61.7277, 67.49851, 35.28577, 91.2278, 13.067676, 44.079052, 80.81215, 10.746811, 49.370693, 88.0168, 56.549614, 85.76588, 38.479706, 10.890987, 62.5649, 16.299046, 78.84587, 43.69606, 9.614266, 81.6832, 40.146866, 32.057507, 65.97936, 35.420506, 64.67271, 88.862236, 15.525865, 81.21642, 63.033752, 12.024203, 59.57893, 74.509705, 88.99597, 82.29259, 17.165867, 8.754164, 74.59043, 84.01669]",4.626295461654663,6.725690234402621,0.9485432505607605
1800,"[72, 54, 80, 33, 8, 24, 84, 6, 75, 57, 43, 13, 16, 14, 80, 7, 25, 85, 33, 84, 19, 19, 12, 64, 72, 80, 64, 63, 16, 19, 32, 84, 27, 56, 87, 16, 25, 72, 7, 16, 7, 55, 40, 54, 84, 54, 13, 32, 24, 19]","[72.3025, 53.739857, 92.69604, 37.31721, 8.475924, 22.195347, 89.30406, 5.9694448, 75.61215, 76.60487, 43.86535, 13.614025, 17.167194, 15.820077, 72.89304, 6.8555884, 33.265766, 80.46581, 40.38069, 84.54954, 18.51142, 19.745358, 13.065554, 53.51328, 78.719696, 88.07069, 64.01732, 66.97099, 15.239258, 17.922796, 26.840422, 86.71816, 32.197735, 58.11129, 88.646675, 15.124765, 34.19365, 78.15698, 6.656986, 18.783743, 6.433557, 56.8667, 38.999237, 50.836746, 86.51791, 59.846554, 13.654204, 31.213385, 22.790781, 17.935886]",3.3224198627471924,5.087739186051086,0.9655787944793701
1800,"[59, 64, 96, 30, 33, 60, 70, 40, 80, 12, 90, 18, 6, 25, 51, 96, 96, 87, 28, 59, 42, 85, 42, 87, 36, 28, 51, 27, 72, 55, 6, 63, 8, 96, 42, 60, 51, 6, 80, 84, 27, 95, 13, 48, 8, 54, 13, 98, 13, 56]","[53.080135, 60.438923, 84.878624, 28.53664, 31.004679, 60.25298, 65.5769, 34.301754, 72.18867, 12.026758, 68.13313, 16.715174, 6.973406, 27.292648, 43.09761, 88.20161, 85.42396, 87.17385, 26.579811, 54.018795, 46.962, 80.76117, 45.351463, 90.87235, 40.275578, 25.850006, 52.344242, 27.05147, 74.52772, 60.20594, 7.608822, 63.202065, 10.508638, 84.92369, 44.10644, 67.38092, 45.51858, 7.137958, 68.69945, 93.47361, 27.277048, 79.918465, 15.851846, 40.37459, 10.446582, 51.521877, 14.506362, 95.74526, 11.527628, 57.53001]",4.466471681594848,6.20124469154205,0.9549741148948669
1800,"[87, 15, 7, 30, 64, 29, 6, 60, 96, 44, 27, 63, 8, 80, 18, 96, 87, 57, 35, 100, 81, 18, 20, 54, 32, 16, 51, 8, 29, 72, 13, 27, 19, 96, 40, 16, 96, 12, 64, 36, 72, 84, 24, 42, 64, 23, 30, 59, 89, 55]","[90.62947, 13.681639, 7.4997754, 31.694084, 46.932484, 25.800846, 7.4309206, 58.069523, 87.76708, 47.759365, 28.84114, 75.48575, 8.638497, 69.371086, 18.195944, 90.09333, 81.26696, 69.047264, 31.234598, 86.91843, 89.11715, 19.214067, 17.643719, 66.21499, 31.760883, 18.850918, 46.817562, 8.322047, 31.651955, 70.04835, 13.295868, 29.297516, 19.996721, 81.494545, 43.4293, 16.75751, 88.33386, 11.636835, 41.405224, 37.126495, 67.1271, 82.28644, 27.67298, 42.96976, 78.252426, 19.830978, 24.745388, 59.99376, 82.42987, 44.165844]",5.030461988449097,7.183490207849597,0.9392267465591431
1800,"[7, 72, 30, 30, 33, 8, 24, 28, 54, 85, 59, 85, 33, 48, 32, 89, 27, 16, 60, 72, 25, 85, 32, 18, 71, 30, 60, 71, 93, 42, 56, 24, 12, 6, 84, 98, 7, 83, 64, 25, 40, 95, 50, 96, 48, 96, 85, 24, 36, 6]","[6.192824, 68.66604, 28.445011, 35.369507, 34.6532, 13.246829, 21.776585, 26.23961, 51.41461, 94.06919, 51.06452, 82.26627, 32.489536, 53.498405, 33.76384, 79.51063, 28.141441, 18.510843, 62.333767, 75.23719, 39.832005, 82.98317, 22.826847, 17.78979, 72.528656, 33.19033, 69.20264, 60.95891, 85.610016, 37.42952, 58.008816, 22.035774, 13.269102, 7.1779413, 88.44009, 89.288, 23.43598, 84.31016, 72.94282, 22.378853, 41.81318, 84.40451, 52.026836, 79.307884, 47.309685, 87.08578, 83.61302, 29.165241, 54.419308, 6.54458]",4.960889682769776,6.754651962143548,0.944970965385437
1800,"[48, 98, 19, 24, 84, 7, 60, 72, 36, 72, 72, 8, 84, 48, 33, 49, 80, 64, 24, 43, 7, 64, 48, 72, 24, 60, 96, 48, 27, 13, 16, 33, 96, 19, 50, 20, 13, 64, 32, 40, 48, 39, 87, 71, 23, 19, 64, 24, 51, 32]","[44.201504, 94.180664, 21.350977, 20.752579, 91.04422, 5.682025, 53.131725, 80.10934, 39.629986, 82.14433, 80.14104, 7.372224, 89.07182, 60.399612, 29.256342, 49.645954, 79.018456, 59.148415, 22.799385, 50.390682, 6.5518622, 65.996346, 46.672764, 72.604385, 18.73121, 66.111115, 82.25812, 49.869545, 33.082035, 11.971496, 13.208211, 34.2336, 89.643814, 19.098183, 61.54158, 19.240442, 13.460299, 60.992424, 37.061115, 43.557503, 44.481647, 39.842022, 86.39293, 64.556, 20.83808, 19.500776, 53.409367, 23.302399, 47.808395, 36.558323]",4.03684624671936,5.297109239362375,0.9570701718330383
1800,"[18, 18, 8, 51, 7, 12, 71, 20, 51, 16, 89, 7, 18, 33, 48, 15, 13, 96, 48, 72, 16, 49, 96, 56, 32, 96, 13, 63, 7, 20, 19, 6, 32, 80, 20, 36, 27, 29, 63, 71, 90, 48, 24, 33, 63, 96, 95, 64, 93, 12]","[18.117855, 21.729773, 10.728964, 55.845627, 7.265127, 11.45184, 52.797264, 18.164618, 47.732613, 17.917461, 92.89446, 7.0295873, 17.72571, 37.107704, 62.06472, 16.601488, 7.392494, 86.468895, 42.4946, 62.41212, 14.0303955, 50.732864, 90.746, 59.190125, 24.661598, 85.354485, 14.839445, 64.04564, 6.983289, 21.555597, 18.787745, 5.5482426, 38.35549, 78.4272, 17.722822, 39.40426, 32.726448, 28.880543, 74.36822, 63.386894, 88.479034, 43.16411, 26.247398, 53.225483, 73.064964, 85.43863, 67.39987, 73.86308, 79.471176, 10.590779]",5.344176321029663,7.831557254232083,0.9308967590332031
1800,"[32, 32, 57, 55, 85, 64, 55, 20, 16, 81, 87, 10, 24, 19, 70, 56, 36, 48, 35, 72, 90, 13, 60, 13, 33, 18, 27, 36, 72, 51, 96, 35, 33, 98, 80, 100, 16, 30, 18, 44, 14, 84, 16, 87, 6, 83, 30, 24, 72, 19]","[30.258614, 36.774624, 71.54935, 55.74983, 75.42383, 69.8801, 56.432926, 18.264269, 15.414284, 88.28807, 90.71701, 12.238428, 21.525295, 20.781157, 67.73758, 60.418003, 40.741985, 43.32934, 38.70188, 89.566345, 81.94753, 13.556852, 59.96554, 11.519156, 38.391354, 16.528193, 25.221039, 42.573402, 71.075035, 47.56862, 82.43876, 31.152428, 36.394997, 86.43776, 72.734024, 82.043724, 15.018463, 31.108873, 19.15853, 47.726925, 14.610131, 93.05758, 16.611212, 86.15736, 8.410539, 81.188515, 31.634403, 22.76526, 71.84061, 20.353437]",4.197454280853272,6.058078581395857,0.9531069397926331
1800,"[64, 19, 16, 35, 50, 12, 83, 15, 96, 10, 44, 71, 96, 29, 64, 57, 48, 57, 19, 100, 90, 90, 33, 55, 32, 49, 13, 49, 63, 100, 96, 54, 32, 23, 70, 27, 51, 28, 51, 63, 54, 96, 24, 48, 59, 59, 33, 13, 40, 96]","[59.760513, 20.100376, 19.38807, 35.067936, 54.52249, 12.896041, 90.175575, 15.15642, 73.9261, 10.740942, 44.09127, 57.316406, 85.1221, 32.05013, 57.388958, 59.75657, 44.98804, 49.545635, 19.798859, 90.403175, 85.76088, 81.57957, 37.661373, 66.63792, 31.25255, 58.411297, 12.249348, 43.02539, 58.31578, 65.47199, 86.78166, 49.575657, 33.601364, 24.841755, 68.953865, 24.665535, 58.17855, 27.777905, 58.632713, 71.1076, 64.13718, 83.73336, 24.81753, 52.501446, 70.42208, 50.456814, 35.86829, 14.466606, 43.51124, 90.004105]",5.849725399017334,8.401501629663548,0.902464747428894
